V1,annots
isogroup32392,isogroup32392|blue kME=0.4|Associations:(R2=+0.49) response latency.
isogroup26660,isogroup26660|blue kME=0.4|Associations:(R2=+0.49) response latency.
isogroup3729,isogroup3729|blue kME=0.4|Associations:(R2=+0.49) response latency.
isogroup5340,isogroup5340|blue kME=0.4|Associations:(R2=+0.49) response latency.
isogroup28588,isogroup28588|blue kME=0.4|Associations:(R2=+0.49) response latency.
isogroup23880,isogroup23880|blue kME=0.4|Associations:(R2=+0.49) response latency.
isogroup7877,isogroup7877|blue kME=0.4|Associations:(R2=+0.49) response latency.
isogroup29426,isogroup29426|blue kME=0.4|Associations:(R2=+0.49) response latency.
isogroup15704,isogroup15704|blue kME=0.4|Associations:(R2=+0.49) response latency.
isogroup26842,isogroup26842|blue kME=0.4|Associations:(R2=+0.49) response latency.
isogroup25977,isogroup25977|blue kME=0.4|Associations:(R2=+0.49) response latency.
isogroup26556,isogroup26556|blue kME=0.4|Associations:(R2=+0.49) response latency.
isogroup11089,isogroup11089|blue kME=0.4|Associations:(R2=+0.49) response latency.
isogroup23848,isogroup23848|blue kME=0.4|Associations:(R2=+0.49) response latency.
isogroup31317,isogroup31317|blue kME=0.4|Associations:(R2=+0.49) response latency.
isogroup34117,isogroup34117|blue kME=0.4|Associations:(R2=+0.49) response latency.
isogroup35774,isogroup35774|blue kME=0.4|Associations:(R2=+0.49) response latency.
isogroup25502,isogroup25502|blue kME=0.4|Associations:(R2=+0.49) response latency.
isogroup12139,isogroup12139|blue kME=0.4|Associations:(R2=+0.49) response latency.
isogroup32912,isogroup32912|blue kME=0.4|Associations:(R2=+0.49) response latency.
isogroup23144,isogroup23144|blue kME=0.4|Associations:(R2=+0.49) response latency.
isogroup28137,isogroup28137|blue kME=0.4|Associations:(R2=+0.49) response latency.
isogroup15354,isogroup15354|blue kME=0.4|Associations:(R2=+0.49) response latency.
isogroup30616,isogroup30616|blue kME=0.4|Associations:(R2=+0.49) response latency.
isogroup29575,isogroup29575|blue kME=0.4|Associations:(R2=+0.49) response latency.
isogroup13459,isogroup13459|blue kME=0.4|Associations:(R2=+0.49) response latency.
isogroup28185,isogroup28185|blue kME=0.4|Associations:(R2=+0.49) response latency.
isogroup31856,isogroup31856|blue kME=0.39|Associations:(R2=+0.49) response latency.
isogroup24091,isogroup24091|blue kME=0.39|Associations:(R2=+0.49) response latency.
isogroup25797,isogroup25797|blue kME=0.39|Associations:(R2=+0.49) response latency.
isogroup19253,isogroup19253|blue kME=0.39|Associations:(R2=+0.49) response latency.
isogroup26202,isogroup26202|blue kME=0.39|Associations:(R2=+0.49) response latency.
isogroup25965,isogroup25965|blue kME=0.39|Associations:(R2=+0.49) response latency.
isogroup33299,isogroup33299|blue kME=0.39|Associations:(R2=+0.49) response latency.
isogroup10624,isogroup10624|blue kME=0.39|Associations:(R2=+0.49) response latency.
isogroup27226,isogroup27226|blue kME=0.39|Associations:(R2=+0.49) response latency.
isogroup23645,isogroup23645|blue kME=0.39|Associations:(R2=+0.49) response latency.
isogroup23643,isogroup23643|blue kME=0.39|Associations:(R2=+0.49) response latency.
isogroup18292,isogroup18292|blue kME=0.39|Associations:(R2=+0.49) response latency.
isogroup11067,isogroup11067|blue kME=0.39|Associations:(R2=+0.49) response latency.
isogroup21571,isogroup21571|blue kME=0.39|Associations:(R2=+0.49) response latency.
isogroup17477,isogroup17477|blue kME=0.39|Associations:(R2=+0.49) response latency.
isogroup36072,isogroup36072|blue kME=0.39|Associations:(R2=+0.49) response latency.
isogroup33024,isogroup33024|blue kME=0.39|Associations:(R2=+0.49) response latency.
isogroup21367,isogroup21367|blue kME=0.39|Associations:(R2=+0.49) response latency.
isogroup30187,isogroup30187|blue kME=0.39|Associations:(R2=+0.49) response latency.
isogroup23646,isogroup23646|blue kME=0.39|Associations:(R2=+0.49) response latency.
isogroup34031,isogroup34031|blue kME=0.39|Associations:(R2=+0.49) response latency.
isogroup31847,isogroup31847|blue kME=0.39|Associations:(R2=+0.49) response latency.
isogroup17492,isogroup17492|blue kME=0.39|Associations:(R2=+0.49) response latency.
isogroup21058,isogroup21058|blue kME=0.39|Associations:(R2=+0.49) response latency.
isogroup31289,isogroup31289|blue kME=0.39|Associations:(R2=+0.49) response latency.
isogroup30032,isogroup30032|blue kME=0.38|Associations:(R2=+0.49) response latency.
isogroup33013,isogroup33013|blue kME=0.38|Associations:(R2=+0.49) response latency.
isogroup27866,isogroup27866|blue kME=0.38|Associations:(R2=+0.49) response latency.
isogroup32016,isogroup32016|blue kME=0.38|Associations:(R2=+0.49) response latency.
isogroup18265,isogroup18265|blue kME=0.38|Associations:(R2=+0.49) response latency.
isogroup31774,isogroup31774|blue kME=0.38|Associations:(R2=+0.49) response latency.
isogroup20351,isogroup20351|blue kME=0.38|Associations:(R2=+0.49) response latency.
isogroup25824,isogroup25824|blue kME=0.38|Associations:(R2=+0.49) response latency.
isogroup5003,isogroup5003|blue kME=0.38|Associations:(R2=+0.49) response latency.
isogroup6537,isogroup6537|blue kME=0.38|Associations:(R2=+0.49) response latency.
isogroup30817,isogroup30817|blue kME=0.38|Associations:(R2=+0.49) response latency.
isogroup33139,isogroup33139|blue kME=0.38|Associations:(R2=+0.49) response latency.
isogroup27131,isogroup27131|blue kME=0.38|Associations:(R2=+0.49) response latency.
isogroup28826,isogroup28826|blue kME=0.38|Associations:(R2=+0.49) response latency.
isogroup22837,isogroup22837|blue kME=0.38|Associations:(R2=+0.49) response latency.
isogroup22155,isogroup22155|blue kME=0.38|Associations:(R2=+0.49) response latency.
isogroup33816,isogroup33816|blue kME=0.38|Associations:(R2=+0.49) response latency.
isogroup31950,isogroup31950|blue kME=0.38|Associations:(R2=+0.49) response latency.
isogroup9927,isogroup9927|blue kME=0.38|Associations:(R2=+0.49) response latency.
isogroup24135,isogroup24135|blue kME=0.38|Associations:(R2=+0.49) response latency.
isogroup6124,isogroup6124|blue kME=0.38|Associations:(R2=+0.49) response latency.
isogroup32731,isogroup32731|blue kME=0.38|Associations:(R2=+0.49) response latency.
isogroup14506,isogroup14506|blue kME=0.38|Associations:(R2=+0.49) response latency.
isogroup26399,isogroup26399|blue kME=0.38|Associations:(R2=+0.49) response latency.
isogroup25969,isogroup25969|blue kME=0.38|Associations:(R2=+0.49) response latency.
isogroup32530,isogroup32530|blue kME=0.38|Associations:(R2=+0.49) response latency.
isogroup28876,isogroup28876|blue kME=0.37|Associations:(R2=+0.49) response latency.
isogroup29873,isogroup29873|blue kME=0.37|Associations:(R2=+0.49) response latency.
isogroup17348,isogroup17348|blue kME=0.37|Associations:(R2=+0.49) response latency.
isogroup17485,isogroup17485|blue kME=0.37|Associations:(R2=+0.49) response latency.
isogroup24188,isogroup24188|blue kME=0.37|Associations:(R2=+0.49) response latency.
isogroup31697,isogroup31697|blue kME=0.37|Associations:(R2=+0.49) response latency.
isogroup27957,isogroup27957|blue kME=0.37|Associations:(R2=+0.49) response latency.
isogroup17561,isogroup17561|blue kME=0.37|Associations:(R2=+0.49) response latency.
isogroup15489,isogroup15489|blue kME=0.37|Associations:(R2=+0.49) response latency.
isogroup33125,isogroup33125|blue kME=0.37|Associations:(R2=+0.49) response latency.
isogroup31459,isogroup31459|blue kME=0.37|Associations:(R2=+0.49) response latency.
isogroup3406,isogroup3406|blue kME=0.37|Associations:(R2=+0.49) response latency.
isogroup18699,isogroup18699|blue kME=0.37|Associations:(R2=+0.49) response latency.
isogroup24539,isogroup24539|blue kME=0.37|Associations:(R2=+0.49) response latency.
isogroup32448,isogroup32448|blue kME=0.37|Associations:(R2=+0.49) response latency.
isogroup25583,isogroup25583|blue kME=0.37|Associations:(R2=+0.49) response latency.
isogroup4884,isogroup4884|blue kME=0.37|Associations:(R2=+0.49) response latency.
isogroup32694,isogroup32694|blue kME=0.37|Associations:(R2=+0.49) response latency.
isogroup27517,isogroup27517|blue kME=0.37|Associations:(R2=+0.49) response latency.
isogroup29298,isogroup29298|blue kME=0.37|Associations:(R2=+0.49) response latency.
isogroup14879,isogroup14879|blue kME=0.37|Associations:(R2=+0.49) response latency.
isogroup18068,isogroup18068|blue kME=0.37|Associations:(R2=+0.49) response latency.
isogroup23320,isogroup23320|blue kME=0.37|Associations:(R2=+0.49) response latency.
isogroup30650,isogroup30650|blue kME=0.37|Associations:(R2=+0.49) response latency.
isogroup22611,isogroup22611|blue kME=0.37|Associations:(R2=+0.49) response latency.
isogroup9049,isogroup9049|blue kME=0.37|Associations:(R2=+0.49) response latency.
isogroup14013,isogroup14013|blue kME=0.37|Associations:(R2=+0.49) response latency.
isogroup31228,isogroup31228|blue kME=0.37|Associations:(R2=+0.49) response latency.
isogroup30405,isogroup30405|blue kME=0.37|Associations:(R2=+0.49) response latency.
isogroup2568,isogroup2568|blue kME=0.37|Associations:(R2=+0.49) response latency.
isogroup28771,isogroup28771|blue kME=0.37|Associations:(R2=+0.49) response latency.
isogroup6365,isogroup6365|blue kME=0.37|Associations:(R2=+0.49) response latency.
isogroup13195,isogroup13195|blue kME=0.37|Associations:(R2=+0.49) response latency.
isogroup27291,isogroup27291|blue kME=0.36|Associations:(R2=+0.49) response latency.
isogroup29587,isogroup29587|blue kME=0.36|Associations:(R2=+0.49) response latency.
isogroup30513,isogroup30513|blue kME=0.36|Associations:(R2=+0.49) response latency.
isogroup27111,isogroup27111|blue kME=0.36|Associations:(R2=+0.49) response latency.
isogroup35781,isogroup35781|blue kME=0.36|Associations:(R2=+0.49) response latency.
isogroup26125,isogroup26125|blue kME=0.36|Associations:(R2=+0.49) response latency.
isogroup31567,isogroup31567|blue kME=0.36|Associations:(R2=+0.49) response latency.
isogroup14594,isogroup14594|blue kME=0.36|Associations:(R2=+0.49) response latency.
isogroup11343,isogroup11343|blue kME=0.36|Associations:(R2=+0.49) response latency.
isogroup27247,isogroup27247|blue kME=0.36|Associations:(R2=+0.49) response latency.
isogroup20777,isogroup20777|blue kME=0.36|Associations:(R2=+0.49) response latency.
isogroup12540,isogroup12540|blue kME=0.36|Associations:(R2=+0.49) response latency.
isogroup755,isogroup755|blue kME=0.36|Associations:(R2=+0.49) response latency.
isogroup30429,isogroup30429|blue kME=0.36|Associations:(R2=+0.49) response latency.
isogroup27193,isogroup27193|blue kME=0.36|Associations:(R2=+0.49) response latency.
isogroup11240,isogroup11240|blue kME=0.36|Associations:(R2=+0.49) response latency.
isogroup21116,isogroup21116|blue kME=0.36|Associations:(R2=+0.49) response latency.
isogroup24195,isogroup24195|blue kME=0.36|Associations:(R2=+0.49) response latency.
isogroup14005,isogroup14005|blue kME=0.36|Associations:(R2=+0.49) response latency.
isogroup33602,isogroup33602|blue kME=0.36|Associations:(R2=+0.49) response latency.
isogroup28475,isogroup28475|blue kME=0.36|Associations:(R2=+0.49) response latency.
isogroup35541,isogroup35541|blue kME=0.36|Associations:(R2=+0.49) response latency.
isogroup27684,isogroup27684|blue kME=0.36|Associations:(R2=+0.49) response latency.
isogroup21490,isogroup21490|blue kME=0.36|Associations:(R2=+0.49) response latency.
isogroup4517,isogroup4517|blue kME=0.36|Associations:(R2=+0.49) response latency.
isogroup20136,isogroup20136|blue kME=0.36|Associations:(R2=+0.49) response latency.
isogroup27460,isogroup27460|blue kME=0.36|Associations:(R2=+0.49) response latency.
isogroup24239,isogroup24239|blue kME=0.36|Associations:(R2=+0.49) response latency.
isogroup30981,isogroup30981|blue kME=0.36|Associations:(R2=+0.49) response latency.
isogroup26693,isogroup26693|blue kME=0.36|Associations:(R2=+0.49) response latency.
isogroup18250,isogroup18250|blue kME=0.35|Associations:(R2=+0.49) response latency.
isogroup21758,isogroup21758|blue kME=0.35|Associations:(R2=+0.49) response latency.
isogroup33801,isogroup33801|blue kME=0.35|Associations:(R2=+0.49) response latency.
isogroup11820,isogroup11820|blue kME=0.35|Associations:(R2=+0.49) response latency.
isogroup16619,isogroup16619|blue kME=0.35|Associations:(R2=+0.49) response latency.
isogroup28075,isogroup28075|blue kME=0.35|Associations:(R2=+0.49) response latency.
isogroup28447,isogroup28447|blue kME=0.35|Associations:(R2=+0.49) response latency.
isogroup26821,isogroup26821|blue kME=0.35|Associations:(R2=+0.49) response latency.
isogroup30861,isogroup30861|blue kME=0.35|Associations:(R2=+0.49) response latency.
isogroup19218,isogroup19218|blue kME=0.35|Associations:(R2=+0.49) response latency.
isogroup19131,isogroup19131|blue kME=0.35|Associations:(R2=+0.49) response latency.
isogroup20325,isogroup20325|blue kME=0.35|Associations:(R2=+0.49) response latency.
isogroup21577,isogroup21577|blue kME=0.35|Associations:(R2=+0.49) response latency.
isogroup30012,isogroup30012|blue kME=0.35|Associations:(R2=+0.49) response latency.
isogroup20561,isogroup20561|blue kME=0.35|Associations:(R2=+0.49) response latency.
isogroup26843,isogroup26843|blue kME=0.35|Associations:(R2=+0.49) response latency.
isogroup3716,isogroup3716|blue kME=0.35|Associations:(R2=+0.49) response latency.
isogroup19574,isogroup19574|blue kME=0.35|Associations:(R2=+0.49) response latency.
isogroup15918,isogroup15918|blue kME=0.35|Associations:(R2=+0.49) response latency.
isogroup14929,isogroup14929|blue kME=0.35|Associations:(R2=+0.49) response latency.
isogroup29153,isogroup29153|blue kME=0.35|Associations:(R2=+0.49) response latency.
isogroup11226,isogroup11226|blue kME=0.35|Associations:(R2=+0.49) response latency.
isogroup14748,isogroup14748|blue kME=0.35|Associations:(R2=+0.49) response latency.
isogroup21346,isogroup21346|blue kME=0.35|Associations:(R2=+0.49) response latency.
isogroup36553,isogroup36553|blue kME=0.35|Associations:(R2=+0.49) response latency.
isogroup34943,isogroup34943|blue kME=0.35|Associations:(R2=+0.49) response latency.
isogroup17329,isogroup17329|blue kME=0.35|Associations:(R2=+0.49) response latency.
isogroup15206,isogroup15206|blue kME=0.35|Associations:(R2=+0.49) response latency.
isogroup31914,isogroup31914|blue kME=0.35|Associations:(R2=+0.49) response latency.
isogroup25279,isogroup25279|blue kME=0.35|Associations:(R2=+0.49) response latency.
isogroup34637,isogroup34637|blue kME=0.35|Associations:(R2=+0.49) response latency.
isogroup19265,isogroup19265|blue kME=0.35|Associations:(R2=+0.49) response latency.
isogroup7073,isogroup7073|blue kME=0.35|Associations:(R2=+0.49) response latency.
isogroup17525,isogroup17525|blue kME=0.35|Associations:(R2=+0.49) response latency.
isogroup18868,isogroup18868|blue kME=0.35|Associations:(R2=+0.49) response latency.
isogroup26804,isogroup26804|blue kME=0.35|Associations:(R2=+0.49) response latency.
isogroup22477,isogroup22477|blue kME=0.35|Associations:(R2=+0.49) response latency.
isogroup352,isogroup352|blue kME=0.35|Associations:(R2=+0.49) response latency.
isogroup14951,isogroup14951|blue kME=0.35|Associations:(R2=+0.49) response latency.
isogroup6148,isogroup6148|blue kME=0.34|Associations:(R2=+0.49) response latency.
isogroup22313,isogroup22313|blue kME=0.34|Associations:(R2=+0.49) response latency.
isogroup9365,isogroup9365|blue kME=0.34|Associations:(R2=+0.49) response latency.
isogroup18761,isogroup18761|blue kME=0.34|Associations:(R2=+0.49) response latency.
isogroup29246,isogroup29246|blue kME=0.34|Associations:(R2=+0.49) response latency.
isogroup18410,isogroup18410|blue kME=0.34|Associations:(R2=+0.49) response latency.
isogroup3689,isogroup3689|blue kME=0.34|Associations:(R2=+0.49) response latency.
isogroup28601,isogroup28601|blue kME=0.34|Associations:(R2=+0.49) response latency.
isogroup14679,isogroup14679|blue kME=0.34|Associations:(R2=+0.49) response latency.
isogroup10287,isogroup10287|blue kME=0.34|Associations:(R2=+0.49) response latency.
isogroup29562,isogroup29562|blue kME=0.34|Associations:(R2=+0.49) response latency.
isogroup29834,isogroup29834|blue kME=0.34|Associations:(R2=+0.49) response latency.
